name,address,city,state,zip,lat,lng,
Independent RV & Boat Spec,"218 20th,",San Leon,Texas,77539,29.45219,-95.027849,
Interstate RV,"17600 I-35 South,",Buda,Texas,78610,30.078514,-97.838012,
Ironhorse RV,"6414 Randolph Blvd,",San Antonio,Texas,78233,29.555818,-98.361905,
I-35 RV Center,"4901 North I-35,",Denton,Texas,76207,33.22785,-97.181823,
I-35 RV Sales Inc,"725 South Stemmons Freeway,",Sanger,Texas,76266,33.372878,-97.213247,
I-30 RV,"Rt 6, Box 590,",Sulphur Springs,Texas,75482,33.167979,-95.608219,
I-20 RV Sales,"1301 East Pool Road,",Odessa,Texas,79766,31.725171,-102.413607,
Huntsville RV,"79 North Creekmist Pl,",The Woodlands,Texas,77385,30.186277,-95.410662,
Hunter's RV Sales,"4200 State Highway 155 South,",Gilmer,Texas,75645,32.688692,-94.871843,
Hufford Trailers,"7355 West Vickory #23b,",Fort Worth,Texas,76108,32.787541,-97.52379,
Horst's RV Service,"1522 Highway 21 West,",Cedar Creek,Texas,78612,30.094098,-97.495104,
Hodge Travel Trailers Inc,"485 North Street,",Vidor,Texas,77662,30.177924,-94.018171,
Holiday World Houston,"28909 Katy Freeway,",Katy,Texas,77494,29.740677,-95.829652,
Hooks Camper Center,"I-30 West, Exit 208,",Hooks,Texas,75561,33.516756,-94.281559,
Holiday World Houston South,"11400 Gulf Freeway,",Houston,Texas,77034,29.61951,-95.191644,
Hilz-snider Chev,"1405 North Stemmons Freeway,",Sanger,Texas,76266,33.372878,-97.213247,
Houston Canvas & Awning,"3315 Buttercup Street,",Houston,Texas,77063,29.736295,-95.523292,
HiLLCountry RV Inc,"1400 Highway 281 South,",Marble Falls,Texas,78654,30.581216,-98.208732,
Hill Country RV Center,"3102 South Us Highway 87,",Fredericksburg,Texas,78624,30.280938,-98.876683,
Hiller RV Centers,"2604 North Navarro,",Victoria,Texas,77901,28.804947,-96.984711,
Hill Country Body Repair,"1239 East Fm 1431,",Marble Falls,Texas,78654,30.581216,-98.208732,
Hilltop Travel Trailers,"700 West Red Oak Road,",Red Oak,Texas,75154,32.521773,-96.807315,
Highway 31 RV Sales,"10521 Se Highway 31,",Malakoff,Texas,75148,32.126221,-96.02413,
High Chapparal,"2501 South Waters Street,",Burnet,Texas,78611,30.801039,-98.283488,
Hi-way 180 Sales,"5815 West Highway 180,",Seminole,Texas,79360,32.68982,-102.724661,
Hayes RV Center,"5009 Judson Road,",Longview,Texas,75605,32.582243,-94.725529,
Herrington's,"Rt 2, Box 1778,",Nacogdoches,Texas,75961,31.558362,-94.504771,
Hayes Electric Service,"814 West Main Street,",Port Lavaca,Texas,77979,28.609718,-96.609368,
Harvey Mh Service Center,"Rt 1, Box 153,",Jacksonville,Texas,75766,31.944675,-95.256775,
Hartzog Co,"6221 Warrington Place,",Fort Worth,Texas,76112,32.747426,-97.217658,
Harshman Sales Inc,"6322 Robin Forest #d,",San Antonio,Texas,78239,29.518637,-98.362961,
Harry's Automotive & RV Repair,"7744 Culebra Road,",San Antonio,Texas,78251,29.462006,-98.676785,
Harrison RV Sales Inc,"1510 Nw Loop 281,",Longview,Texas,75604,32.509164,-94.824416,
Happy Camper RV's,"26320 Highway 45 North,",Spring,Texas,77386,30.100255,-95.356479,
Happy Trails Usa RV,"2315 I-30 East,",Rockwall,Texas,75087,32.943901,-96.452875,
Happy Camper RV Service,"1085 Van Vleet Road,",Flushing,Texas,48433,43.075348,-83.867227,
Happy Camper Of North Texas,"11001 South Freeway,",Burleson,Texas,76028,32.532677,-97.306547,
Happy Camper,"612 Cade Drive,",Chadler,Texas,75758,32.271436,-95.521442,
Hanner Trailer & RV,"1540 West I-20,",Baird,Texas,79504,32.335802,-99.350571,
Hank's Sales & Service,"420 Business Loop 35 North,",New Braunfels,Texas,78130,29.693556,-98.07285,
Hanberg RV,"2205 Lake Haven Lane,",Denton,Texas,76208,33.20863,-97.055409,
Haf Inc,"5118 Ashbrook,",Houston,Texas,77081,29.712099,-95.480935,
H & H Sales,"1504 Buchanan Drive,",Burnet,Texas,78611,30.801039,-98.283488,
Hadaway's,"515 Cleveland Road, Building A10,",Granbury,Texas,76049,32.460255,-97.706784,
Hampton Body Works,"100 Highway 95 South,",Smithville,Texas,78957,30.013897,-97.182124,
Gw RV Camper Rentals & Sales,"2201 Us Highway 180 East,",Breckenridge,Texas,76424,32.801213,-98.88698,
Gulf Coast RV,"1415 West Market Street,",Rockport,Texas,78382,28.132627,-97.06207,
Gulf Holiday RV Park,"8330 Highway 6,",Hitchcock,Texas,77563,29.303629,-95.032416,
Gulf Coast RV Refrigeration,"511 Runneburg Road,",Crosby,Texas,77532,29.932872,-95.057187,
Gulf Coast 4 Star Trailer Sales,"17425 Highway 75,",Willis,Texas,77378,30.471374,-95.363872,
Grove Automotive Service,"8209 Maddox,",Dallas,Texas,75217,32.710306,-96.678549,
Grumpy's RV Service,"14502 Hill Drive,",Willis,Texas,77318,30.438807,-95.533229,
Greenway RV Service,"1007 West Expressway 83,",Mission,Texas,78572,26.229223,-98.37545,
Good Times RV Sales & Rental,"5733 Highway 321,",Dayton,Texas,77535,30.054493,-94.92209,
Gooding RV Center,"1601 East Expressway #83,",Mission,Texas,78572,26.229223,-98.37545,
Greenville RV Center,"6929 I-30,",Greenville,Texas,75401,33.189002,-96.108829,
Golden RV,"4175 North Us Highway 69,",Mineola,Texas,75773,32.681453,-95.447702,
Golden Coach & Marine,"306 East Second Street,",Odessa,Texas,79761,31.855051,-102.350647,
Gray Power Products,"28737 Sheffield Road,",Hockley,Texas,77447,30.047619,-95.833733,
Golden Appliance Service,"15310 South State Highway 36,",Gatesville,Texas,76528,31.417316,-97.755931,
Glass Tech Inc,"201 South Main Street,",Prosper,Texas,75078,33.241758,-96.811855,
Outdoor RV & Marine World,"198 Bob Ledford Drive,",Greer,South Carolina,29651,35.02383,-82.279564,
Myrtle Beach Travel,"10108 Kings Road,",Myrtle Beach,South Carolina,29572,33.772568,-78.785662,
Glick Custom Awning,"427 West Business 83,",Pharr,Texas,78577,26.15153,-98.189752,
Myrtle Beach RV Service Inc,"400 Hilo Court,",Myrtle Beach,South Carolina,29588,33.671137,-79.02427,
Mountain Top RV & Marine Of Green,"2932 Grandview Drive,",Simpsonville,South Carolina,29680,34.685122,-82.288811,
Mill Creek Marina & Cmpgrd,"216 Lake Marion Lane,",Vancehall,South Carolina,29163,33.429587,-80.439904,
Mitchell Inc,"130 Lakeland Avenue,",Moore,South Carolina,29369,34.86562,-82.019463,
Masters RV Centre,"780 Upper Valley Falls Road,",Spartanburg,South Carolina,29316,35.043045,-81.975107,
Mighty Mobile RV Repair,"655 St Andrews Road,",Columbia,South Carolina,29210,34.046162,-81.10658,
Mike's Specialties Inc,"5909 Edmund Highway,",Lexington,South Carolina,29073,33.888739,-81.238803,
Midway RV & Auto,"3535 Kings Pond Road,",Mcbee,South Carolina,29101,34.460212,-80.247195,
Masters RV Centre Inc,"104 Highway 246 South,",Greenwood,South Carolina,29649,34.238919,-82.145019,
Marine & RV Center,"2445 Highway 175,",Charleston,South Carolina,29414,32.839966,-80.089182,
Mathews RV Sales & Service,"Highway 29 South,",Anderson,South Carolina,29624,34.435943,-82.624115,
Lester's RV Sales & Service,"14639 Cr Koon Highway,",Newberry,South Carolina,29108,34.305524,-81.627342,
Lockman Motorhome Rental,"4189 Old Spartanburg Road,",Moore,South Carolina,29369,34.86562,-82.019463,
Lester's RV Sales & Service,"2932 Grandview Drive,",Simpsonville,South Carolina,29680,34.685122,-82.288811,
M & L Supply,"1100 28 By Pass,",Anderson,South Carolina,29624,34.435943,-82.624115,
Ledbetter RV,"1450a Richland Avenue East,",Aiken,South Carolina,29801,33.588993,-81.697037,
Lakewood Camping Resort,"5901 South Kings Highway,",Myrtle Beach,South Carolina,29575,33.629132,-78.970412,
Lakeview RV Service,"Campers Paradise Lot #3,",Manning,South Carolina,29102,33.641983,-80.188481,
La Porte's Parts Distributors,"2444 North Fifth Street,",Hartsville,South Carolina,29550,34.399975,-80.082806,
Lakeside RV Sales,"3207 Highway 24,",Anderson,South Carolina,29626,34.460802,-82.756514,
Johns RV Service,"242 Glassmaster,",Lexington,South Carolina,29072,34.001778,-81.27241,
Kaufman Machine Inc,"355 Myers Mayo Road,",Ridgeville,South Carolina,29472,33.045536,-80.326698,
Johnson Sales & Repair,"1629 Central Avenue,",Summerville,South Carolina,29483,33.057779,-80.18291,
Jerry Lathan's RV World,"2744 Carowinds Blvd,",Fort Mill,South Carolina,29715,35.009844,-80.928739,
Jack's Mobile Home Supply,"3556 East Palmetto,",Florence,South Carolina,29501,34.205933,-79.82626,
Jody's RV,"1425 Highway 72/221 East,",Greenwood,South Carolina,29649,34.238919,-82.145019,
Holiday On Wheels Travel,"8015 Sumter Highway,",Columbia,South Carolina,29209,33.926751,-80.950364,
Holiday Kamper Company,"2065 East Bobo Newsome Highway,",Hartsville,South Carolina,29550,34.399975,-80.082806,
Holiday Kamper & Boats,"5837 South Kings Highway,",Surf Side Beach,South Carolina,29575,33.629132,-78.970412,
Jake's Heating & Cooling Inc,"3699 Sea Mountain,",Little River,South Carolina,29566,33.873402,-78.666957,
Holiday Kamper & Boats,"3590 Savannah Highway,",Johns Island,South Carolina,29455,32.624718,-80.040587,
Holiday Kamper,"3650 Fernandina Road,",Columbia,South Carolina,29210,34.046162,-81.10658,
Holiday Kamper,"2295 Dick Pond Road,",Myrtle Beach,South Carolina,29575,33.629132,-78.970412,
Holiday Kamper,"114 Best Drive,",Spartanburg,South Carolina,29303,34.995627,-81.9604,
Holiday Kamper,"141 Country Manor Road,",Piedmont,South Carolina,29673,34.715864,-82.45552,
Hilton Head Outdoor,"4605 Highway 17 South,",Hardeeville,South Carolina,29927,32.226776,-81.057876,
Happy Trails RV Service Inc,"4070 Broad Street Extension,",Sumter,South Carolina,29150,33.874774,-80.354069,
Harbro Supply Co,"911 West Main Street,",Rock Hill,South Carolina,29730,34.889889,-81.017848,
Garvin's Camping Center,"2000 Jefferson Davis,",Aiken,South Carolina,29801,33.588993,-81.697037,
Goodman Chevrolet/coachmen,"101 Main Street South,",New Ellenton,South Carolina,29809,33.418902,-81.69249,
Good Neighbor Services,"1870 Glenns Bay Road,",Myrtle Beach,South Carolina,29575,33.629132,-78.970412,
Family Savers Inc,"7340 Peppermille Parkway,",N Charleston,South Carolina,29418,32.909523,-80.094219,
Godley Auction Of Sc,"273 Auction Avenue,",Darlington,South Carolina,29532,34.280331,-79.869336,
El Monte RV - West Columbia,"2123 Augusta Road,",West Columbia,South Carolina,29169,33.997527,-81.097406,
Empire Pools,"130 Mateeba Gardens Road,",Summerville,South Carolina,29485,32.947923,-80.189918,
East Coast RV Service & Repair,"4401 Roundtree Road,",Myrtle Beach,South Carolina,29588,33.671137,-79.02427,
Eagle's Nest Campground,"1168 Trojan Road,",Cross,South Carolina,29436,33.315358,-80.18725,
Easley RV Center,"408 Ross Avenue,",Easley,South Carolina,29640,34.87771,-82.575421,
Tri City Travel Trailers Inc,"3377 East Stone Drive,",Kingsport,Tennessee,37660,36.52686,-82.571968,
Timberline RV Sales & Service,"1204 Murfreesboro Road,",Lebanon,Tennessee,37090,36.11174,-86.299189,
Tobruk Farm Trailer Sales,"950 Highway 113,",White Pine,Tennessee,37890,36.085274,-83.29873,
Tennessee RV Sales & Service,"195 Foretravel Drive,",Kodak,Tennessee,37764,35.970376,-83.616621,
Tmc RV Repair,"917 Dolly Parton Parkway,",Sevierville,Tennessee,37862,35.778007,-83.612571,
Texas T Campground,"2499 Lynnville Highway,",Cornersville,Tennessee,37047,35.317299,-86.835787,
Tennessee Outdoors,"116 Carousel Drive,",Crossville,Tennessee,38555,35.887881,-84.989016,
Sundowner Of Nashville,"155 Petro Road,",Kingston Springs,Tennessee,37082,36.094872,-87.115266,
Tennessee Country Sales,"2263 Lower River Road,",Charleston,Tennessee,37310,35.252525,-84.710066,
Suncoast RV - Memphis,"4050 North Thomas Street,",Memphis,Tennessee,38127,35.242751,-90.02679,
Sundowner Of Memphis,"95 Pleasant Hill Road,",Nesbit,Tennessee,38651,34.89339,-90.002204,
Suncoast RV - Louisville,"4223 Airport Highway,",Louisville,Tennessee,37777,35.826849,-84.054192,
Southern RV Center,"330 Broadrick Street,",Tullahoma,Tennessee,37388,35.343672,-86.221295,
Southeast RV Service Center,"3144 Buttermilk Road West,",Lenoir City,Tennessee,37771,35.840726,-84.321728,
Skip's RV,"3152 Parkway,",Pigeon Forge,Tennessee,37863,35.78596,-83.562198,
Shelby's Complete RV's,"730 Florence Road,",Savannah,Tennessee,38372,35.143564,-88.156874,
Skyline Country Homes,"9651 West Highway 412,",Lexington,Tennessee,38351,35.671109,-88.399952,
Shipps RV Center Llc,"6728 Ringgold Road,",Chattanooga,Tennessee,37412,34.997526,-85.22743,
Smallwood's Custom Trailers,"4305 Highway 45 North,",Jackson,Tennessee,38305,35.701654,-88.768058,
Seymour RV Sales & Service,"10641 Chapman Highway,",Seymour,Tennessee,37865,35.851094,-83.734853,
Shadrack Watersports & RV,"2537 Volunteer Parkway,",Bristol,Tennessee,37620,36.549613,-82.09404,
Shadrack Watersports & RV,"320 West Race Street,",Kingston,Tennessee,37763,35.82023,-84.492265,
Shekinah Sales,"100 Charity Lane,",Huntingdon,Tennessee,38344,35.978164,-88.424138,
Select Trailer Company,"3181 Highway 231 North,",Shelbyville,Tennessee,37160,35.455761,-86.484563,
Scenic Roads RV Center,"1873 Hillsboro Blvd,",Manchester,Tennessee,37355,35.499787,-86.083833,
Shadrack Watersports & RV,"13137 El Camino Lane,",Knoxville,Tennessee,37932,35.917328,-84.198756,
RVr Inc,"9405 New Bethel Road,",Millington,Tennessee,38053,35.346626,-89.951498,
RV's For Less,"1908 Ellistown Road,",Knoxville,Tennessee,37924,36.030261,-83.79877,
RV World,"1160 East Brook Road,",Memphis,Tennessee,38116,35.033181,-90.011396,
RV Service Inc,"445 Industrial,",La Vergne,Tennessee,37086,36.022237,-86.559384,
RV Repair Inc,"2807 Farrisview Blvd, Bldg B,",Memphis,Tennessee,38118,35.032631,-89.932532,
Rocky Top Supply Llc,"2888 General Carl W Stiner Highway,",La Follette,Tennessee,37766,36.399701,-84.080824,
Ron Jackson Heating & Cooling,"374 Buffalo Valley Road,",Cookeville,Tennessee,38501,36.226045,-85.533285,
Rocky Top Campground,"496 Pearl Lane,",Blountville,Tennessee,37617,36.524578,-82.365576,
Rec-vee Repair,"4229 East Parkway,",Gatlinburg,Tennessee,37738,35.670251,-83.474881,
Roberts Brothers Coach Co Inc,"210 Charles Ralph Drive,",Springfield,Tennessee,37172,36.532412,-86.862187,
Road Ready Repair,"934b Louiwville Highway,",Goodlettsville,Tennessee,37072,36.35214,-86.746651,
Ricky's RV Repair,"3617 Audrey Jo Lane,",Sevierville,Tennessee,37876,35.865101,-83.47897,
Rikard Brothers Inc,"201 South Missouri Street,",Jackson,Tennessee,38301,35.588164,-88.853395,
R A C E Etc,"2400 Volunteer Parkway,",Bristol,Tennessee,37620,36.549613,-82.09404,
R J Conley Supply Co,"901 East Main Street,",Chattanooga,Tennessee,37408,35.028634,-85.308554,
Premium Repair RV & Hitch Inc,"6330 Highway 51 South,",Brighton,Tennessee,38011,35.462176,-89.711687,
Plateau RV Service,"Rt 10, Box 190-b,",Crossville,Tennessee,38555,35.887881,-84.989016,
Practical Technologies,"588 Wormwood,",Sewanne,Tennessee,37375,35.150468,-85.890399,
Walker RV Center,"3601 North Van Buren,",Enid,Oklahoma,73701,36.426744,-97.791989,
Pigeon Forge RV/mh Service Inc,"332 Wears Valley Road,",Pigeon Forge,Tennessee,37863,35.78596,-83.562198,
Walker RV Center,"3315 North I-35 Service Road,",Moore,Oklahoma,73160,35.332438,-97.475217,
Wade's RV Clinic,"2440 West 121st Street South,",Sapulpa,Oklahoma,74066,35.993142,-96.164294,
Walker RV Center,"15355 East Admiral Pl,",Tulsa,Oklahoma,74116,36.188756,-95.842573,
Verofski RV Repair,"1316 Sheridan Road #132,",Lawton,Oklahoma,73505,34.572634,-98.479102,
Walker Brothers RV Center,"3601 North Van Buren,",Enid,Oklahoma,73701,36.426744,-97.791989,
Walker Mobile Home & RV,"1001 North Main,",Frederick,Oklahoma,73542,34.401795,-98.948196,
Ugly John's Custom Boats & RV,"19123 East Admiral Place,",Catoosa,Oklahoma,74015,36.180425,-95.702839,
W & W Electric,"24 Se 29th,",Oklahoma City,Oklahoma,73129,35.431488,-97.484275,
Tulsa RV Llc,"16615 East Admiral Place,",Tulsa,Oklahoma,74116,36.188756,-95.842573,
Triangle Appliance Heating & Ac,"Highway 70 West,",Garvin,Oklahoma,74736,33.932171,-94.996817,
Trailerworks Llc,"15155 South Highway 169,",Oologah,Oklahoma,74053,36.430563,-95.731724,
Whisenant Camping Center,"1768 Chesnee Highway,",Gaffney,South Carolina,29341,35.11191,-81.713162,
Ton'ys Trailers,"4202 North 193rd E Avenue,",Catoosa,Oklahoma,74015,36.180425,-95.702839,
Trotter's Outdoor World,"5700 Dorchester Road,",North Charleston,South Carolina,29418,32.909523,-80.094219,
Upstate RV Services Llc,"1161 Meadow Farm Road,",Inman,South Carolina,29349,35.067335,-82.068095,
West Main Auto Sales,"209 West Main Street,",Pickens,South Carolina,29671,34.934777,-82.728691,
Traveltown South Carolina,"2883 Church Street Highway 501 West,",Conway,South Carolina,29526,33.847406,-78.947093,
Wag's RV Service & Sales,"19 Piney Mt Road,",Greenville,South Carolina,29609,34.912592,-82.38817,
Trailer Marketing,"3100 West Reno,",Oklahoma City,Oklahoma,73107,35.481606,-97.575612,
Trailer Sales & Service Company,"180 West Freight Road,",Florence,South Carolina,29501,34.205933,-79.82626,
Travel Time Usa Inc,"798 Lafrance Road,",Anderson,South Carolina,29625,34.555099,-82.765677,
Tony's RV Parts & Service Inc,"130 Pond Branch Road,",Lexington,South Carolina,29073,33.888739,-81.238803,
Tim Owens RV Service,"171 Riverdale Drive,",Inman,South Carolina,29349,35.067335,-82.068095,
Tracy's RV Inc,"Po Box 3206,",Fort Mill,South Carolina,29715,35.009844,-80.928739,
The Trail Center,"5728 Dorchester Road,",North Charleston,South Carolina,29418,32.909523,-80.094219,
Sunny's Camp-n-travel,"8155 Rivers Avenue,",North Charleston,South Carolina,29406,32.937267,-80.035245,
Tatham Inc,"2825 New Easley Highway,",Greenville,South Carolina,29611,34.830934,-82.458497,
Southern Holiday RV,"1985 Am Nash Road,",Manning,South Carolina,29102,33.641983,-80.188481,
Strickland's Truck & Auto Repair,"Rt 2, Box 465,",Gaffney,South Carolina,29341,35.11191,-81.713162,
Suncoast RV - Greenville,"1701 White Horse Road,",Greenville,South Carolina,29605,34.774425,-82.37661,
South Carolina Homes/rv Center,"242 Robert Smalls Parkway,",Beaufort,South Carolina,29907,32.474692,-80.599222,
Southern States Sales Llc,"311 Gosse H Road,",Spartanburg,South Carolina,29307,34.982716,-81.831555,
Thurman Traveland Inc,"19123 East Admiral Place,",Catoosa,Oklahoma,74015,36.180425,-95.702839,
"Tom Farrell's Trailer Sales, LLC","3608 N Hwy 37,",Tuttle,Oklahoma,73089,35.268623,-97.792855,
Thompson Services,"Rt 4, Box 306,",Tahlequah,Oklahoma,74464,35.927971,-94.982454,
Sonny's Camp-n-travel Mart,"8155 Rivers Avenue,",N Charleston,South Carolina,29406,32.937267,-80.035245,
The Warehouse,"220 South Washington,",Ardmore,Oklahoma,73401,34.203289,-97.11552,
The Last Stop RV Service,"2024 Frost Lane,",Norman,Oklahoma,73071,35.238349,-97.411896,
Terrys Camper Sales,"3220 Williams Avenue,",Woodward,Oklahoma,73801,36.485433,-99.412748,
Terrys Camper Sales,"15877 Us Highway 283,",Altus,Oklahoma,73521,34.641313,-99.31594,
Sundowner Of Oklahoma City Llc,"3030 West Reno,",Oklahoma City,Oklahoma,73107,35.481606,-97.575612,
The Boat House,"2100 Lake Road,",Ponca City,Oklahoma,74604,36.701928,-96.982361,
Sundowner Of Tulsa Llc,"15525 East Admiral Place,",Tulsa,Oklahoma,74116,36.188756,-95.842573,
Sundowner Trailer Of Ok,"401 South Eagle Lane,",Oklahoma City,Oklahoma,73129,35.431488,-97.484275,
Stevens Trailer & RV's,"1328 South Georgenigh Expressway,",Mcalister,Oklahoma,74501,34.985768,-95.790791,
Steve's RV Service,"1404 North Juniper Place,",Broken Arrow,Oklahoma,74012,36.051414,-95.805721,
Stone Equipment & RV,"Highway 70 West Of Durante,",Mead,Oklahoma,73449,34.008689,-96.544119,
Sunbelt Heating & Ac,"2020 East Macarthur,",Shawnee,Oklahoma,74801,35.315129,-96.969671,
